Date,Product Name,Symbol,Open,High,Low,Close,Volume
2022-08-02,WTI Crude Oil,CL=F,93.75,96.47,93.38,94.42,306452.0
2022-08-03,WTI Crude Oil,CL=F,93.83,96.57,90.38,90.66,373564.0
2022-08-04,WTI Crude Oil,CL=F,90.95,91.33,87.55,88.54,316209.0
2022-08-05,WTI Crude Oil,CL=F,88.06,90.76,87.01,89.01,311255.0
2022-08-08,WTI Crude Oil,CL=F,88.46,90.89,87.22,90.76,292550.0
2022-08-09,WTI Crude Oil,CL=F,90.69,92.65,89.05,90.5,292332.0
2022-08-10,WTI Crude Oil,CL=F,90.51,92.43,87.66,91.93,339892.0
2022-08-11,WTI Crude Oil,CL=F,91.55,95.05,91.24,94.34,302809.0
2022-08-12,WTI Crude Oil,CL=F,94.09,94.81,91.16,92.09,244514.0
2022-08-15,WTI Crude Oil,CL=F,91.94,92.1,86.82,89.41,255757.0
2022-08-16,WTI Crude Oil,CL=F,87.93,90.65,85.73,86.53,281963.0
2022-08-17,WTI Crude Oil,CL=F,87.1,89.16,85.88,88.11,207973.0
2022-08-18,WTI Crude Oil,CL=F,87.39,91.46,87.32,90.5,65024.0
2022-08-19,WTI Crude Oil,CL=F,90.39,92.09,88.38,90.77,34249.0
2022-08-22,WTI Crude Oil,CL=F,89.65,91.26,86.6,90.23,13712.0
2022-08-23,WTI Crude Oil,CL=F,90.55,94.22,90.42,93.74,272323.0
2022-08-24,WTI Crude Oil,CL=F,93.78,95.4,92.79,94.89,309259.0
2022-08-25,WTI Crude Oil,CL=F,95.35,95.76,92.29,92.52,267455.0
2022-08-26,WTI Crude Oil,CL=F,93.06,94.02,91.08,93.06,271721.0
2022-08-29,WTI Crude Oil,CL=F,92.96,97.37,92.29,97.01,269210.0
2022-08-30,WTI Crude Oil,CL=F,96.9,93.51,90.54,91.64,369652.0
2022-08-31,WTI Crude Oil,CL=F,92.31,91.15,88.71,89.55,327567.0
2022-09-01,WTI Crude Oil,CL=F,88.83,89.63,85.98,86.61,287536.0
2022-08-02,Brent Crude Oil,BZ=F,100.0,102.41,99.56,100.54,16948.0
2022-08-03,Brent Crude Oil,BZ=F,99.64,102.37,96.48,96.78,21709.0
2022-08-04,Brent Crude Oil,BZ=F,97.01,96.91,93.15,94.12,20734.0
2022-08-05,Brent Crude Oil,BZ=F,93.59,96.4,92.75,94.92,16100.0
2022-08-08,Brent Crude Oil,BZ=F,94.27,96.73,92.99,96.65,16969.0
2022-08-09,Brent Crude Oil,BZ=F,96.54,98.39,94.91,96.31,20201.0
2022-08-10,Brent Crude Oil,BZ=F,96.46,97.98,93.61,97.4,27329.0
2022-08-11,Brent Crude Oil,BZ=F,97.27,100.16,96.65,99.6,20669.0
2022-08-12,Brent Crude Oil,BZ=F,99.29,100.35,96.94,98.15,19755.0
2022-08-15,Brent Crude Oil,BZ=F,97.76,98.04,92.72,95.1,20288.0
2022-08-16,Brent Crude Oil,BZ=F,93.64,95.95,91.72,92.34,22235.0
2022-08-17,Brent Crude Oil,BZ=F,92.77,94.46,91.52,93.65,18823.0
2022-08-18,Brent Crude Oil,BZ=F,93.18,97.41,93.05,96.59,21076.0
2022-08-19,Brent Crude Oil,BZ=F,96.63,97.87,94.25,96.72,21984.0
2022-08-22,Brent Crude Oil,BZ=F,95.66,97.25,92.36,96.48,26040.0
2022-08-23,Brent Crude Oil,BZ=F,96.58,100.45,96.51,100.22,21277.0
2022-08-24,Brent Crude Oil,BZ=F,100.16,102.0,99.07,101.22,24125.0
2022-08-25,Brent Crude Oil,BZ=F,101.6,102.47,99.12,99.34,20001.0
2022-08-26,Brent Crude Oil,BZ=F,99.88,101.17,98.14,100.99,13082.0
2022-08-29,Brent Crude Oil,BZ=F,100.83,105.48,100.29,105.09,5582.0
2022-08-30,Brent Crude Oil,BZ=F,105.0,101.05,97.67,99.31,4779.0
2022-08-31,Brent Crude Oil,BZ=F,99.71,96.53,96.53,96.49,1.0
2022-09-01,Brent Crude Oil,BZ=F,94.78,95.66,91.81,92.36,22384.0
2022-08-02,Natural Gas,NG=F,8.23,8.23,7.62,7.71,99015.0
2022-08-03,Natural Gas,NG=F,7.67,8.48,7.55,8.27,126886.0
2022-08-04,Natural Gas,NG=F,8.28,8.45,7.82,8.12,95534.0
2022-08-05,Natural Gas,NG=F,8.15,8.25,7.9,8.06,87309.0
2022-08-08,Natural Gas,NG=F,7.88,7.92,7.53,7.59,95722.0
