Date,Product Name,Symbol,Open,High,Low,Close,Volume
2021-11-19,Dollar Index,DX-Y.NYB,95.58,96.24,95.58,96.03,0.0
2021-11-22,Dollar Index,DX-Y.NYB,96.07,96.55,96.04,96.55,0.0
2021-11-23,Dollar Index,DX-Y.NYB,96.46,96.61,96.31,96.49,0.0
2021-11-24,Dollar Index,DX-Y.NYB,96.52,96.94,96.44,96.88,0.0
2021-11-25,Dollar Index,DX-Y.NYB,96.8,96.8,96.65,96.77,0.0
2021-11-26,Dollar Index,DX-Y.NYB,96.72,96.77,96.02,96.09,0.0
2021-11-29,Dollar Index,DX-Y.NYB,96.14,96.44,96.14,96.34,0.0
2021-11-30,Dollar Index,DX-Y.NYB,96.22,96.64,95.52,95.99,0.0
2021-12-01,Dollar Index,DX-Y.NYB,95.94,96.14,95.67,96.03,0.0
2021-12-02,Dollar Index,DX-Y.NYB,96.07,96.18,95.83,96.16,0.0
2021-12-03,Dollar Index,DX-Y.NYB,96.12,96.45,95.97,96.12,0.0
2021-12-06,Dollar Index,DX-Y.NYB,96.15,96.43,96.12,96.33,0.0
2021-12-07,Dollar Index,DX-Y.NYB,96.3,96.59,96.17,96.37,0.0
2021-12-08,Dollar Index,DX-Y.NYB,96.26,96.38,95.87,95.89,0.0
2021-12-09,Dollar Index,DX-Y.NYB,95.97,96.34,95.97,96.27,0.0
2021-12-10,Dollar Index,DX-Y.NYB,96.22,96.43,95.98,96.1,0.0
2021-12-13,Dollar Index,DX-Y.NYB,96.09,96.44,96.05,96.32,0.0
2021-12-14,Dollar Index,DX-Y.NYB,96.35,96.58,96.1,96.57,0.0
2021-12-15,Dollar Index,DX-Y.NYB,96.55,96.91,96.42,96.51,0.0
2021-12-16,Dollar Index,DX-Y.NYB,96.43,96.45,95.85,96.04,0.0
2021-12-17,Dollar Index,DX-Y.NYB,96.0,96.58,95.88,96.56,0.0
2021-11-19,Euro,EUR=X,1.1372,1.1372,1.125,1.1281,218283.0
2021-11-22,Euro,EUR=X,1.1288,1.129,1.1231,1.1234,203434.0
2021-11-23,Euro,EUR=X,1.1234,1.1274,1.1226,1.1247,205971.0
2021-11-24,Euro,EUR=X,1.1247,1.1255,1.1186,1.1195,212589.0
2021-11-25,Euro,EUR=X,1.1194,1.1229,1.1194,1.1206,126208.0
2021-11-26,Euro,EUR=X,1.1207,1.1328,1.1203,1.1318,236055.0
2021-11-29,Euro,EUR=X,1.1304,1.131,1.1258,1.1291,198300.0
2021-11-30,Euro,EUR=X,1.1291,1.1382,1.1236,1.1335,260230.0
2021-12-01,Euro,EUR=X,1.1335,1.1359,1.1302,1.1319,224406.0
2021-12-02,Euro,EUR=X,1.1319,1.1347,1.1295,1.13,195256.0
2021-12-03,Euro,EUR=X,1.13,1.1333,1.1267,1.1307,217748.0
2021-12-06,Euro,EUR=X,1.1315,1.1315,1.1266,1.1284,155006.0
2021-12-07,Euro,EUR=X,1.1284,1.1298,1.1228,1.1265,163879.0
2021-12-08,Euro,EUR=X,1.1264,1.1354,1.1263,1.1341,178962.0
2021-12-09,Euro,EUR=X,1.1342,1.1345,1.1279,1.1293,151181.0
2021-12-10,Euro,EUR=X,1.1293,1.1324,1.1265,1.1316,158334.0
2021-12-13,Euro,EUR=X,1.1313,1.1319,1.126,1.1284,135368.0
