Date,Product Name,Symbol,Open,High,Low,Close,Volume
2020-10-05,United States 1-Year Bond Yield,TMUBMUSD01Y,0.12,0.13,0.12,0.12,
2020-10-06,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.12,0.12,
2020-10-07,United States 1-Year Bond Yield,TMUBMUSD01Y,0.14,0.15,0.13,0.13,
2020-10-08,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.13,0.13,
2020-10-09,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.14,0.13,0.13,
2020-10-13,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.14,0.13,0.13,
2020-10-14,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.13,0.13,
2020-10-15,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.14,0.12,0.13,
2020-10-16,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.12,0.13,
2020-10-19,United States 1-Year Bond Yield,TMUBMUSD01Y,0.14,0.14,0.13,0.13,
2020-10-20,United States 1-Year Bond Yield,TMUBMUSD01Y,0.14,0.14,0.13,0.13,
2020-10-21,United States 1-Year Bond Yield,TMUBMUSD01Y,0.14,0.14,0.12,0.13,
2020-10-22,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.12,0.13,
2020-10-23,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.14,0.12,0.13,
2020-10-26,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.12,0.12,
2020-10-27,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.12,0.12,
2020-10-28,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.13,0.12,0.12,
2020-10-29,United States 1-Year Bond Yield,TMUBMUSD01Y,0.12,0.13,0.12,0.13,
2020-10-30,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.15,0.12,0.13,
2020-11-02,United States 1-Year Bond Yield,TMUBMUSD01Y,0.13,0.14,0.12,0.12,
2020-11-03,United States 1-Year Bond Yield,TMUBMUSD01Y,0.14,0.14,0.12,0.12,
2020-10-05,United States 2-Year Bond Yield,TMUBMUSD02Y,0.13,0.15,0.13,0.15,
2020-10-06,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.14,0.15,
2020-10-07,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.16,
2020-10-08,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.15,
2020-10-09,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.15,
2020-10-13,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.14,0.14,
2020-10-14,United States 2-Year Bond Yield,TMUBMUSD02Y,0.14,0.15,0.14,0.14,
2020-10-15,United States 2-Year Bond Yield,TMUBMUSD02Y,0.14,0.14,0.14,0.14,
2020-10-16,United States 2-Year Bond Yield,TMUBMUSD02Y,0.14,0.15,0.14,0.15,
2020-10-19,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.15,0.15,
2020-10-20,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.15,0.15,
2020-10-21,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.15,0.15,
2020-10-22,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.16,
2020-10-23,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.16,
2020-10-26,United States 2-Year Bond Yield,TMUBMUSD02Y,0.16,0.16,0.15,0.15,
2020-10-27,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.15,0.15,
2020-10-28,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.15,0.15,
2020-10-29,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.15,0.14,0.15,
2020-10-30,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.15,
2020-11-02,United States 2-Year Bond Yield,TMUBMUSD02Y,0.15,0.16,0.15,0.16,
2020-11-03,United States 2-Year Bond Yield,TMUBMUSD02Y,0.16,0.17,0.16,0.17,
2020-10-05,United States 3-Year Bond Yield,TMUBMUSD03Y,0.17,0.19,0.16,0.19,
2020-10-06,United States 3-Year Bond Yield,TMUBMUSD03Y,0.18,0.19,0.18,0.18,
2020-10-07,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.21,0.19,0.2,
2020-10-08,United States 3-Year Bond Yield,TMUBMUSD03Y,0.2,0.2,0.19,0.19,
2020-10-09,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.2,0.19,0.2,
2020-10-13,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.19,0.18,0.18,
2020-10-14,United States 3-Year Bond Yield,TMUBMUSD03Y,0.18,0.18,0.17,0.18,
2020-10-15,United States 3-Year Bond Yield,TMUBMUSD03Y,0.18,0.18,0.17,0.18,
2020-10-16,United States 3-Year Bond Yield,TMUBMUSD03Y,0.18,0.19,0.17,0.18,
2020-10-19,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.19,0.19,0.19,
2020-10-20,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.2,0.19,0.19,
2020-10-21,United States 3-Year Bond Yield,TMUBMUSD03Y,0.2,0.2,0.19,0.2,
2020-10-22,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.21,0.19,0.2,
2020-10-23,United States 3-Year Bond Yield,TMUBMUSD03Y,0.2,0.21,0.19,0.2,
2020-10-26,United States 3-Year Bond Yield,TMUBMUSD03Y,0.2,0.2,0.19,0.19,
2020-10-27,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.19,0.18,0.19,
2020-10-28,United States 3-Year Bond Yield,TMUBMUSD03Y,0.18,0.19,0.18,0.19,
2020-10-29,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.2,0.18,0.19,
2020-10-30,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.2,0.19,0.19,
2020-11-02,United States 3-Year Bond Yield,TMUBMUSD03Y,0.19,0.2,0.19,0.2,
2020-11-03,United States 3-Year Bond Yield,TMUBMUSD03Y,0.22,0.22,0.2,0.21,
2020-10-05,United States 5-Year Bond Yield,TMUBMUSD05Y,0.29,0.34,0.28,0.32,
2020-10-06,United States 5-Year Bond Yield,TMUBMUSD05Y,0.33,0.34,0.31,0.32,
2020-10-07,United States 5-Year Bond Yield,TMUBMUSD05Y,0.32,0.35,0.31,0.35,
2020-10-08,United States 5-Year Bond Yield,TMUBMUSD05Y,0.34,0.34,0.32,0.33,
2020-10-09,United States 5-Year Bond Yield,TMUBMUSD05Y,0.33,0.35,0.32,0.34,
