Date,Product Name,Symbol,Open,High,Low,Close,Volume
2020-02-03,Gold,^XAU,1588.94,1590.31,1571.6,1576.51,6679.0
2020-02-04,Gold,^XAU,1576.54,1578.98,1549.56,1552.5,7084.0
2020-02-05,Gold,^XAU,1552.52,1561.84,1548.29,1556.24,6967.0
2020-02-06,Gold,^XAU,1556.2,1567.13,1552.87,1566.36,7263.0
2020-02-07,Gold,^XAU,1566.33,1572.89,1563.1,1570.09,7137.0
2020-02-10,Gold,^XAU,1570.24,1576.43,1568.35,1571.94,7269.0
2020-02-11,Gold,^XAU,1571.96,1573.32,1562.82,1567.66,7131.0
2020-02-12,Gold,^XAU,1567.64,1569.75,1562.37,1565.69,7547.0
2020-02-13,Gold,^XAU,1565.72,1577.44,1565.67,1575.92,7426.0
2020-02-14,Gold,^XAU,1575.86,1584.5,1573.7,1583.87,7073.0
2020-02-17,Gold,^XAU,1584.04,1584.04,1578.91,1581.01,5850.0
2020-02-18,Gold,^XAU,1581.01,1604.46,1581.01,1601.22,7284.0
2020-02-19,Gold,^XAU,1601.23,1612.17,1599.77,1611.45,7316.0
2020-02-20,Gold,^XAU,1611.38,1622.48,1604.56,1619.33,7008.0
2020-02-21,Gold,^XAU,1619.34,1647.97,1619.04,1643.3,6531.0
2020-02-24,Gold,^XAU,1642.79,1687.92,1642.73,1658.6,6032.0
2020-02-25,Gold,^XAU,1658.72,1659.18,1634.06,1634.93,5677.0
2020-02-26,Gold,^XAU,1634.83,1654.08,1627.53,1640.59,5072.0
2020-02-27,Gold,^XAU,1640.59,1657.92,1636.76,1643.96,5139.0
2020-02-28,Gold,^XAU,1644.13,1648.07,1566.78,1585.69,4536.0
2020-03-02,Gold,^XAU,1586.24,1610.32,1579.73,1589.36,4543.0
2020-03-03,Gold,^XAU,1589.32,1647.13,1588.81,1640.39,5059.0
2020-03-04,Gold,^XAU,1640.42,1647.59,1633.51,1636.34,5557.0
2020-02-03,Dollar Index,DX-Y.NYB,97.44,97.89,97.41,97.8,0.0
2020-02-04,Dollar Index,DX-Y.NYB,97.82,98.01,97.79,97.96,0.0
2020-02-05,Dollar Index,DX-Y.NYB,97.94,98.32,97.9,98.3,0.0
2020-02-06,Dollar Index,DX-Y.NYB,98.29,98.57,98.21,98.5,0.0
2020-02-07,Dollar Index,DX-Y.NYB,98.46,98.71,98.42,98.68,0.0
2020-02-10,Dollar Index,DX-Y.NYB,98.7,98.88,98.6,98.83,0.0
2020-02-11,Dollar Index,DX-Y.NYB,98.86,98.95,98.71,98.72,0.0
2020-02-12,Dollar Index,DX-Y.NYB,98.77,99.05,98.7,99.05,0.0
2020-02-13,Dollar Index,DX-Y.NYB,98.99,99.1,98.85,99.07,0.0
2020-02-14,Dollar Index,DX-Y.NYB,99.12,99.16,99.0,99.12,0.0
2020-02-17,Dollar Index,DX-Y.NYB,99.12,99.21,99.0,99.0,0.0
2020-02-18,Dollar Index,DX-Y.NYB,99.19,99.47,99.14,99.44,0.0
2020-02-19,Dollar Index,DX-Y.NYB,99.43,99.72,99.38,99.7,0.0
2020-02-20,Dollar Index,DX-Y.NYB,99.54,99.91,99.53,99.86,0.0
2020-02-21,Dollar Index,DX-Y.NYB,99.86,99.87,99.23,99.26,0.0
2020-02-24,Dollar Index,DX-Y.NYB,99.47,99.64,99.11,99.36,0.0
2020-02-25,Dollar Index,DX-Y.NYB,99.33,99.39,98.88,98.97,0.0
2020-02-26,Dollar Index,DX-Y.NYB,99.08,99.27,98.91,99.0,0.0
2020-02-27,Dollar Index,DX-Y.NYB,99.02,99.05,98.36,98.51,0.0
2020-02-28,Dollar Index,DX-Y.NYB,98.42,98.66,98.02,98.13,0.0
2020-03-02,Dollar Index,DX-Y.NYB,97.99,98.09,97.18,97.36,0.0
2020-03-03,Dollar Index,DX-Y.NYB,97.56,97.7,96.98,97.15,0.0
2020-03-04,Dollar Index,DX-Y.NYB,97.17,97.59,97.12,97.34,0.0
2020-02-03,Silver,SI-F,18.04,18.08,17.59,17.66,4594.0
2020-02-04,Silver,SI-F,17.66,17.77,17.52,17.58,4857.0
2020-02-05,Silver,SI-F,17.58,17.7,17.48,17.59,4744.0
2020-02-06,Silver,SI-F,17.6,17.85,17.58,17.8,4972.0
2020-02-07,Silver,SI-F,17.77,17.89,17.64,17.68,4856.0
2020-02-10,Silver,SI-F,17.69,17.82,17.67,17.75,4831.0
2020-02-11,Silver,SI-F,17.72,17.79,17.57,17.63,4508.0
2020-02-12,Silver,SI-F,17.63,17.64,17.45,17.47,4663.0
2020-02-13,Silver,SI-F,17.44,17.72,17.44,17.62,4787.0
2020-02-14,Silver,SI-F,17.56,17.79,17.56,17.73,4561.0
2020-02-17,Silver,SI-F,17.74,17.87,17.69,17.74,4300.0
2020-02-18,Silver,SI-F,17.74,18.21,17.59,18.15,5010.0
2020-02-19,Silver,SI-F,18.15,18.43,18.14,18.42,5211.0
2020-02-20,Silver,SI-F,18.37,18.42,18.22,18.35,4762.0
2020-02-21,Silver,SI-F,18.35,18.6,18.34,18.47,4695.0
2020-02-24,Silver,SI-F,18.49,18.92,18.49,18.61,4301.0
2020-02-25,Silver,SI-F,18.61,18.63,17.94,17.99,4023.0
2020-02-26,Silver,SI-F,18.0,18.18,17.82,17.91,3629.0
2020-02-27,Silver,SI-F,17.91,18.11,17.61,17.75,3555.0
2020-02-28,Silver,SI-F,17.75,17.83,16.41,16.66,3256.0
2020-03-02,Silver,SI-F,16.68,17.02,16.49,16.72,3127.0
2020-03-03,Silver,SI-F,16.71,17.38,16.71,17.2,3484.0
2020-03-04,Silver,SI-F,17.2,17.31,16.36,17.19,3904.0
