Date,Product Name,Symbol,Open,High,Low,Close,Volume
2020-03-16,WTI Crude Oil,CL=F,28.23,30.42,28.22,28.7,663525.0
2020-03-17,WTI Crude Oil,CL=F,28.69,30.3,26.63,26.95,521494.0
2020-03-18,WTI Crude Oil,CL=F,26.94,27.22,20.06,20.37,286707.0
2020-03-19,WTI Crude Oil,CL=F,22.3,27.71,21.36,25.22,78126.0
2020-03-20,WTI Crude Oil,CL=F,24.73,27.89,19.46,22.43,18012.0
2020-03-23,WTI Crude Oil,CL=F,22.19,24.07,20.8,23.36,801593.0
2020-03-24,WTI Crude Oil,CL=F,23.87,25.16,23.09,24.01,633894.0
2020-03-25,WTI Crude Oil,CL=F,24.37,25.24,22.91,24.49,594780.0
2020-03-26,WTI Crude Oil,CL=F,24.25,24.65,22.38,22.6,594194.0
2020-03-27,WTI Crude Oil,CL=F,23.29,23.44,20.88,21.51,551742.0
2020-03-30,WTI Crude Oil,CL=F,20.93,20.86,19.27,20.09,695356.0
2020-03-31,WTI Crude Oil,CL=F,20.23,21.89,20.01,20.48,604605.0
2020-04-01,WTI Crude Oil,CL=F,20.1,21.55,19.9,20.31,663543.0
2020-04-02,WTI Crude Oil,CL=F,25.87,27.13,23.34,25.32,1041769.0
2020-04-03,WTI Crude Oil,CL=F,24.81,29.13,23.52,28.34,947533.0
2020-04-06,WTI Crude Oil,CL=F,25.95,28.24,25.63,26.08,713558.0
2020-04-07,WTI Crude Oil,CL=F,26.34,27.24,23.54,23.63,686575.0
2020-04-08,WTI Crude Oil,CL=F,25.78,26.39,24.87,25.09,690628.0
2020-04-09,WTI Crude Oil,CL=F,26.28,28.36,22.57,22.76,999324.0
2020-04-13,WTI Crude Oil,CL=F,23.67,24.57,22.03,22.41,676148.0
2020-03-16,Brent Crude Oil,BZ=F,29.57,31.27,29.47,30.05,42843.0
2020-03-17,Brent Crude Oil,BZ=F,29.7,31.22,28.46,28.73,32080.0
2020-03-18,Brent Crude Oil,BZ=F,28.66,29.19,24.51,24.88,46551.0
2020-03-19,Brent Crude Oil,BZ=F,26.44,29.38,24.98,28.47,41004.0
2020-03-20,Brent Crude Oil,BZ=F,28.0,30.93,26.79,26.98,51408.0
2020-03-23,Brent Crude Oil,BZ=F,26.5,27.52,24.68,27.03,30457.0
2020-03-24,Brent Crude Oil,BZ=F,27.64,28.64,26.69,27.15,27959.0
2020-03-25,Brent Crude Oil,BZ=F,27.6,28.28,25.73,27.39,24748.0
2020-03-26,Brent Crude Oil,BZ=F,27.59,27.67,26.04,26.34,24090.0
2020-03-27,Brent Crude Oil,BZ=F,26.71,27.0,24.17,24.93,21201.0
2020-03-30,Brent Crude Oil,BZ=F,24.0,23.06,21.69,22.76,5745.0
2020-03-31,Brent Crude Oil,BZ=F,26.46,27.91,25.7,26.35,40333.0
2020-04-01,Brent Crude Oil,BZ=F,25.93,26.27,24.54,24.74,41906.0
2020-04-02,Brent Crude Oil,BZ=F,30.65,32.21,28.03,29.94,63068.0
2020-04-03,Brent Crude Oil,BZ=F,29.96,35.0,28.28,34.11,54728.0
2020-04-06,Brent Crude Oil,BZ=F,31.25,33.32,33.02,33.05,35676.0
2020-04-07,Brent Crude Oil,BZ=F,33.31,34.18,31.73,31.87,34982.0
2020-04-08,Brent Crude Oil,BZ=F,32.41,33.78,32.73,32.84,36253.0
2020-04-09,Brent Crude Oil,BZ=F,33.66,36.43,31.24,31.48,46392.0
2020-04-13,Brent Crude Oil,BZ=F,32.44,33.23,30.64,31.74,26185.0
2020-03-16,Natural Gas,NG=F,1.85,1.85,1.78,1.82,152067.0
2020-03-17,Natural Gas,NG=F,1.8,1.82,1.71,1.73,141423.0
2020-03-18,Natural Gas,NG=F,1.72,1.73,1.56,1.6,204438.0
2020-03-19,Natural Gas,NG=F,1.63,1.68,1.6,1.65,162363.0
2020-03-20,Natural Gas,NG=F,1.65,1.7,1.57,1.6,139912.0
2020-03-23,Natural Gas,NG=F,1.53,1.63,1.52,1.6,120287.0
2020-03-24,Natural Gas,NG=F,1.59,1.69,1.59,1.65,77255.0
2020-03-25,Natural Gas,NG=F,1.67,1.72,1.64,1.66,40221.0
2020-03-26,Natural Gas,NG=F,1.66,1.68,1.61,1.64,39953.0
2020-03-27,Natural Gas,NG=F,1.64,1.65,1.6,1.63,5967.0
2020-03-30,Natural Gas,NG=F,1.63,1.71,1.61,1.69,98568.0
2020-03-31,Natural Gas,NG=F,1.7,1.73,1.64,1.64,132129.0
2020-04-01,Natural Gas,NG=F,1.64,1.68,1.58,1.59,132272.0
2020-04-02,Natural Gas,NG=F,1.59,1.62,1.52,1.55,155341.0
2020-04-03,Natural Gas,NG=F,1.55,1.66,1.53,1.62,143914.0
2020-04-06,Natural Gas,NG=F,1.65,1.76,1.63,1.73,166277.0
2020-04-07,Natural Gas,NG=F,1.76,1.91,1.75,1.85,224752.0
2020-04-08,Natural Gas,NG=F,1.9,1.92,1.77,1.78,194188.0
2020-04-09,Natural Gas,NG=F,1.79,1.82,1.72,1.73,176109.0
2020-04-13,Natural Gas,NG=F,1.75,1.81,1.7,1.72,172293.0
