Date,Product Name,Symbol,Open,High,Low,Close,Volume
2020-12-07,Dollar Index,DX-Y.NYB,90.8,91.24,90.62,90.79,0.0
2020-12-08,Dollar Index,DX-Y.NYB,90.9,91.02,90.75,90.96,0.0
2020-12-09,Dollar Index,DX-Y.NYB,90.92,91.2,90.69,91.09,0.0
2020-12-10,Dollar Index,DX-Y.NYB,91.06,91.15,90.67,90.82,0.0
2020-12-11,Dollar Index,DX-Y.NYB,90.74,91.04,90.62,90.98,0.0
2020-12-14,Dollar Index,DX-Y.NYB,90.98,90.98,90.42,90.71,0.0
2020-12-15,Dollar Index,DX-Y.NYB,90.69,90.82,90.42,90.47,0.0
2020-12-16,Dollar Index,DX-Y.NYB,90.49,90.7,90.13,90.45,0.0
2020-12-17,Dollar Index,DX-Y.NYB,90.27,90.27,89.73,89.82,0.0
2020-12-18,Dollar Index,DX-Y.NYB,89.83,90.13,89.83,90.02,0.0
2020-12-21,Dollar Index,DX-Y.NYB,89.92,91.02,89.92,90.04,0.0
2020-12-22,Dollar Index,DX-Y.NYB,90.09,90.72,90.06,90.65,0.0
2020-12-23,Dollar Index,DX-Y.NYB,90.52,90.67,90.16,90.41,0.0
2020-12-24,Dollar Index,DX-Y.NYB,90.28,90.38,90.15,90.32,0.0
2020-12-28,Dollar Index,DX-Y.NYB,90.22,90.38,89.98,90.34,0.0
2020-12-29,Dollar Index,DX-Y.NYB,90.21,90.23,89.85,89.99,0.0
2020-12-30,Dollar Index,DX-Y.NYB,89.98,89.98,89.56,89.68,0.0
2020-12-31,Dollar Index,DX-Y.NYB,89.61,89.95,89.52,89.94,0.0
2021-01-04,Dollar Index,DX-Y.NYB,89.71,89.93,89.42,89.87,0.0
2021-01-05,Dollar Index,DX-Y.NYB,89.9,89.9,89.43,89.44,0.0
2020-12-07,Euro,EUR=X,1.2119,1.2166,1.2078,1.2108,177051.0
2020-12-08,Euro,EUR=X,1.2108,1.2134,1.2095,1.2103,171483.0
2020-12-09,Euro,EUR=X,1.2102,1.2147,1.2059,1.2079,171403.0
2020-12-10,Euro,EUR=X,1.2079,1.2159,1.2074,1.2133,202755.0
2020-12-11,Euro,EUR=X,1.2133,1.2163,1.2105,1.2108,175213.0
2020-12-14,Euro,EUR=X,1.2136,1.2176,1.2115,1.2143,153732.0
2020-12-15,Euro,EUR=X,1.2143,1.2168,1.2122,1.2151,154366.0
2020-12-16,Euro,EUR=X,1.2151,1.2212,1.2125,1.2198,175350.0
2020-12-17,Euro,EUR=X,1.2198,1.2272,1.2191,1.2268,154279.0
2020-12-18,Euro,EUR=X,1.2268,1.2271,1.2226,1.2253,142868.0
2020-12-21,Euro,EUR=X,1.2218,1.2252,1.213,1.2243,240121.0
2020-12-22,Euro,EUR=X,1.2243,1.2256,1.2152,1.2162,183122.0
2020-12-23,Euro,EUR=X,1.2162,1.222,1.2154,1.2184,183306.0
2020-12-24,Euro,EUR=X,1.2184,1.2216,1.2178,1.2182,123804.0
2020-12-28,Euro,EUR=X,1.2189,1.225,1.218,1.2214,151644.0
2020-12-29,Euro,EUR=X,1.2213,1.2275,1.2206,1.2249,159361.0
2020-12-30,Euro,EUR=X,1.2249,1.231,1.2244,1.2294,164699.0
2020-12-31,Euro,EUR=X,1.2294,1.2309,1.2209,1.2215,149056.0
2021-01-04,Euro,EUR=X,1.2241,1.2309,1.2228,1.2245,206055.0
2021-01-05,Euro,EUR=X,1.2245,1.2305,1.2244,1.2297,185042.0
2020-12-07,British Pound,GBP=X,1.3391,1.3436,1.3224,1.3379,209680.0
2020-12-08,British Pound,GBP=X,1.3378,1.3391,1.3289,1.3355,225062.0
2020-12-09,British Pound,GBP=X,1.3355,1.3477,1.335,1.3403,194988.0
2020-12-10,British Pound,GBP=X,1.3403,1.341,1.3246,1.3289,224445.0
2020-12-11,British Pound,GBP=X,1.3289,1.3324,1.3134,1.3224,201843.0
2020-12-14,British Pound,GBP=X,1.3358,1.3445,1.3267,1.3326,181571.0
2020-12-15,British Pound,GBP=X,1.3326,1.3468,1.328,1.3463,217703.0
2020-12-16,British Pound,GBP=X,1.3463,1.3553,1.3434,1.3508,217821.0
2020-12-17,British Pound,GBP=X,1.3508,1.3624,1.349,1.3578,191136.0
2020-12-18,British Pound,GBP=X,1.3578,1.3586,1.3472,1.3519,188139.0
2020-12-21,British Pound,GBP=X,1.342,1.3496,1.3189,1.3462,272250.0
2020-12-22,British Pound,GBP=X,1.3462,1.3467,1.3304,1.336,239646.0
2020-12-23,British Pound,GBP=X,1.336,1.3569,1.3352,1.3494,238048.0
2020-12-24,British Pound,GBP=X,1.3494,1.3619,1.349,1.3552,168355.0
2020-12-28,British Pound,GBP=X,1.3556,1.3575,1.3436,1.3452,166462.0
2020-12-29,British Pound,GBP=X,1.3449,1.3522,1.3442,1.35,206754.0
2020-12-30,British Pound,GBP=X,1.35,1.3625,1.3493,1.3623,210702.0
2020-12-31,British Pound,GBP=X,1.3623,1.3686,1.3604,1.3661,200340.0
2021-01-04,British Pound,GBP=X,1.3665,1.3702,1.3542,1.3567,243412.0
2021-01-05,British Pound,GBP=X,1.3567,1.3641,1.3554,1.3625,245102.0
2020-12-07,Gold,^XAU,1839.03,1866.56,1826.04,1861.94,7136.0
2020-12-08,Gold,^XAU,1861.82,1874.01,1860.35,1870.04,7008.0
2020-12-09,Gold,^XAU,1869.95,1869.95,1827.73,1839.5,6769.0
2020-12-10,Gold,^XAU,1839.49,1848.58,1830.08,1836.0,6676.0
2020-12-11,Gold,^XAU,1836.12,1846.18,1826.84,1839.35,6712.0
2020-12-14,Gold,^XAU,1839.03,1839.3,1822.41,1826.8,6819.0
2020-12-15,Gold,^XAU,1826.84,1854.1,1825.99,1853.12,6997.0
2020-12-16,Gold,^XAU,1853.09,1864.85,1846.18,1864.33,6872.0
2020-12-17,Gold,^XAU,1864.3,1893.89,1862.55,1885.19,6884.0
2020-12-18,Gold,^XAU,1885.19,1888.47,1877.64,1880.7,7194.0
2020-12-21,Gold,^XAU,1881.78,1905.59,1868.32,1876.05,6715.0
2020-12-22,Gold,^XAU,1876.06,1883.26,1859.14,1859.74,6658.0
2020-12-23,Gold,^XAU,1859.8,1876.47,1859.64,1872.45,6699.0
2020-12-24,Gold,^XAU,1872.35,1879.95,1870.19,1874.04,6080.0
2020-12-28,Gold,^XAU,1895.27,1898.62,1871.54,1873.11,6177.0
2020-12-29,Gold,^XAU,1872.96,1884.62,1872.96,1878.05,6033.0
2020-12-30,Gold,^XAU,1878.08,1893.94,1876.75,1893.94,6306.0
2020-12-31,Gold,^XAU,1893.94,1899.34,1886.64,1896.54,5956.0
2021-01-04,Gold,^XAU,1885.79,1942.93,1885.72,1941.53,5674.0
