Date,Product Name,Symbol,Open,High,Low,Close,Volume
2022-07-05,S&P 500,^GSPC,3792.61,3832.19,3742.06,3831.39,
2022-07-06,S&P 500,^GSPC,3831.98,3870.91,3809.37,3845.08,
2022-07-07,S&P 500,^GSPC,3858.85,3910.63,3858.85,3902.62,
2022-07-08,S&P 500,^GSPC,3888.26,3918.5,3869.34,3899.38,
2022-07-11,S&P 500,^GSPC,3880.94,3880.94,3847.22,3854.43,
2022-07-12,S&P 500,^GSPC,3851.95,3873.41,3802.36,3818.8,
2022-07-13,S&P 500,^GSPC,3779.67,3829.44,3759.07,3801.78,
2022-07-14,S&P 500,^GSPC,3763.99,3796.41,3721.56,3790.38,
2022-07-15,S&P 500,^GSPC,3818.0,3863.62,3817.18,3863.16,
2022-07-18,S&P 500,^GSPC,3883.79,3902.44,3818.63,3830.85,
2022-07-19,S&P 500,^GSPC,3860.73,3939.81,3860.73,3936.69,
2022-07-20,S&P 500,^GSPC,3935.32,3974.13,3922.03,3959.9,
2022-07-21,S&P 500,^GSPC,3955.47,3999.29,3927.64,3998.95,
2022-07-22,S&P 500,^GSPC,3998.43,4012.44,3938.86,3961.63,
2022-07-25,S&P 500,^GSPC,3965.72,3975.3,3943.46,3966.84,
2022-07-26,S&P 500,^GSPC,3953.22,3953.22,3910.74,3921.05,
2022-07-27,S&P 500,^GSPC,3951.43,4039.56,3951.43,4023.61,
2022-07-28,S&P 500,^GSPC,4026.13,4078.95,3992.97,4072.43,
2022-07-29,S&P 500,^GSPC,4087.33,4140.15,4079.22,4130.29,
2022-08-01,S&P 500,^GSPC,4112.38,4144.95,4096.02,4118.63,
2022-08-02,S&P 500,^GSPC,4104.21,4140.47,4079.81,4091.19,
2022-08-03,S&P 500,^GSPC,4107.96,4167.66,4107.96,4155.17,
2022-07-05,NASDAQ Composite,^IXIC,10964.18,11323.89,10912.8,11322.24,0.0
2022-07-06,NASDAQ Composite,^IXIC,11341.18,11443.15,11250.32,11361.85,0.0
2022-07-07,NASDAQ Composite,^IXIC,11425.6,11644.47,11412.88,11621.35,0.0
2022-07-08,NASDAQ Composite,^IXIC,11514.32,11689.7,11479.77,11635.31,0.0
2022-07-11,NASDAQ Composite,^IXIC,11518.68,11541.1,11348.06,11372.6,0.0
2022-07-12,NASDAQ Composite,^IXIC,11422.81,11483.17,11207.08,11264.73,0.0
2022-07-13,NASDAQ Composite,^IXIC,11060.91,11325.67,11037.14,11247.58,0.0
2022-07-14,NASDAQ Composite,^IXIC,11152.96,11279.97,11005.93,11251.19,0.0
2022-07-15,NASDAQ Composite,^IXIC,11379.8,11454.69,11295.33,11452.42,0.0
2022-07-18,NASDAQ Composite,^IXIC,11553.77,11629.03,11322.84,11360.05,0.0
2022-07-19,NASDAQ Composite,^IXIC,11504.34,11721.22,11448.97,11713.15,0.0
2022-07-20,NASDAQ Composite,^IXIC,11713.42,11939.96,11703.36,11897.65,0.0
2022-07-21,NASDAQ Composite,^IXIC,11906.58,12060.59,11812.72,12059.61,0.0
2022-07-22,NASDAQ Composite,^IXIC,12030.06,12093.02,11767.19,11834.11,0.0
2022-07-25,NASDAQ Composite,^IXIC,11842.58,11855.11,11707.53,11782.67,0.0
2022-07-26,NASDAQ Composite,^IXIC,11704.0,11710.98,11533.37,11562.57,0.0
2022-07-27,NASDAQ Composite,^IXIC,11751.59,12081.73,11721.47,12032.42,0.0
2022-07-28,NASDAQ Composite,^IXIC,12032.98,12179.09,11886.67,12162.59,0.0
2022-07-29,NASDAQ Composite,^IXIC,12232.1,12426.26,12185.59,12390.69,0.0
2022-08-01,NASDAQ Composite,^IXIC,12318.03,12499.72,12271.98,12368.98,0.0
2022-08-02,NASDAQ Composite,^IXIC,12293.24,12503.34,12261.32,12348.76,0.0
2022-08-03,NASDAQ Composite,^IXIC,12430.41,12699.64,12428.78,12668.16,0.0
2022-07-05,Dow Jones Industrial Average,^DJI,30903.12,30971.74,30355.12,30967.82,
2022-07-06,Dow Jones Industrial Average,^DJI,30957.3,31224.69,30794.84,31037.68,
2022-07-07,Dow Jones Industrial Average,^DJI,31190.65,31421.84,31154.64,31384.55,
2022-07-08,Dow Jones Industrial Average,^DJI,31348.43,31511.46,31212.45,31338.15,
2022-07-11,Dow Jones Industrial Average,^DJI,31277.98,31367.55,31114.4,31173.84,
2022-07-12,Dow Jones Industrial Average,^DJI,31113.31,31346.1,30860.51,30981.33,
