Date,Product Name,Symbol,Open,High,Low,Close,Volume
2022-03-21,S&P 500,^GSPC,4462.4,4481.75,4424.3,4461.18,
2022-03-22,S&P 500,^GSPC,4469.1,4522.0,4469.1,4511.61,
2022-03-23,S&P 500,^GSPC,4493.1,4501.07,4455.81,4456.23,
2022-03-24,S&P 500,^GSPC,4469.98,4520.58,4465.17,4520.16,
2022-03-25,S&P 500,^GSPC,4522.91,4546.03,4501.07,4543.04,
2022-03-28,S&P 500,^GSPC,4541.09,4575.65,4517.69,4575.52,
2022-03-29,S&P 500,^GSPC,4602.86,4637.3,4589.66,4631.6,
2022-03-30,S&P 500,^GSPC,4624.2,4627.77,4581.32,4602.45,
2022-03-31,S&P 500,^GSPC,4599.02,4603.07,4530.41,4530.41,
2022-04-01,S&P 500,^GSPC,4540.32,4548.7,4507.57,4545.86,
2022-04-04,S&P 500,^GSPC,4547.97,4583.5,4539.21,4582.64,
2022-04-05,S&P 500,^GSPC,4572.45,4593.45,4514.17,4525.12,
2022-04-06,S&P 500,^GSPC,4494.17,4503.94,4450.04,4481.15,
2022-04-07,S&P 500,^GSPC,4474.65,4521.16,4450.3,4500.21,
2022-04-08,S&P 500,^GSPC,4494.15,4520.41,4474.6,4488.28,
2022-04-11,S&P 500,^GSPC,4462.64,4464.35,4408.38,4412.53,
2022-04-12,S&P 500,^GSPC,4437.59,4471.0,4381.34,4397.45,
2022-04-13,S&P 500,^GSPC,4394.3,4453.92,4392.7,4446.59,
2022-04-14,S&P 500,^GSPC,4449.12,4460.46,4390.77,4392.59,
2022-04-18,S&P 500,^GSPC,4385.63,4410.31,4370.3,4391.69,
2022-04-19,S&P 500,^GSPC,4390.63,4471.03,4390.63,4462.21,
2022-04-20,S&P 500,^GSPC,4472.26,4488.29,4448.76,4459.45,
2022-03-21,NASDAQ Composite,^IXIC,13857.23,13945.8,13682.55,13838.46,0.0
2022-03-22,NASDAQ Composite,^IXIC,13866.43,14141.07,13865.09,14108.82,0.0
2022-03-23,NASDAQ Composite,^IXIC,13984.3,14152.14,13921.65,13922.6,0.0
2022-03-24,NASDAQ Composite,^IXIC,13988.68,14193.55,13897.2,14191.84,0.0
2022-03-25,NASDAQ Composite,^IXIC,14180.72,14218.76,14010.79,14169.3,0.0
2022-03-28,NASDAQ Composite,^IXIC,14179.46,14356.0,14101.34,14354.9,0.0
2022-03-29,NASDAQ Composite,^IXIC,14500.39,14646.9,14419.4,14619.64,0.0
2022-03-30,NASDAQ Composite,^IXIC,14568.63,14609.25,14383.45,14442.27,0.0
2022-03-31,NASDAQ Composite,^IXIC,14444.2,14456.74,14217.72,14220.52,0.0
2022-04-01,NASDAQ Composite,^IXIC,14278.0,14306.94,14131.81,14261.5,0.0
2022-04-04,NASDAQ Composite,^IXIC,14304.36,14534.38,14291.27,14532.55,0.0
2022-04-05,NASDAQ Composite,^IXIC,14489.85,14498.47,14169.12,14204.17,0.0
2022-04-06,NASDAQ Composite,^IXIC,14002.88,14031.48,13788.9,13888.82,0.0
2022-04-07,NASDAQ Composite,^IXIC,13854.21,13978.25,13689.23,13897.3,0.0
2022-04-08,NASDAQ Composite,^IXIC,13832.71,13866.06,13693.69,13711.0,0.0
2022-04-11,NASDAQ Composite,^IXIC,13546.29,13585.08,13401.39,13411.96,0.0
2022-04-12,NASDAQ Composite,^IXIC,13579.08,13685.95,13317.74,13371.57,0.0
2022-04-13,NASDAQ Composite,^IXIC,13380.92,13679.43,13353.66,13643.59,0.0
2022-04-14,NASDAQ Composite,^IXIC,13631.73,13662.93,13345.22,13351.08,0.0
2022-04-18,NASDAQ Composite,^IXIC,13334.14,13414.27,13222.03,13332.36,0.0
2022-04-19,NASDAQ Composite,^IXIC,13305.83,13643.97,13281.22,13619.66,0.0
2022-04-20,NASDAQ Composite,^IXIC,13654.82,13676.2,13426.12,13453.07,0.0
2022-03-21,Dow Jones Industrial Average,^DJI,34669.85,34808.28,34341.81,34552.99,
2022-03-22,Dow Jones Industrial Average,^DJI,34583.24,34882.03,34583.24,34807.46,
2022-03-23,Dow Jones Industrial Average,^DJI,34748.84,34748.84,34352.96,34358.5,
2022-03-24,Dow Jones Industrial Average,^DJI,34406.81,34713.56,34355.42,34707.94,
2022-03-25,Dow Jones Industrial Average,^DJI,34702.39,34942.7,34631.52,34861.24,
2022-03-28,Dow Jones Industrial Average,^DJI,34833.03,34957.93,34552.23,34955.89,
2022-03-29,Dow Jones Industrial Average,^DJI,35114.35,35372.26,35030.07,35294.19,
2022-03-30,Dow Jones Industrial Average,^DJI,35273.63,35361.36,35058.58,35228.81,
2022-03-31,Dow Jones Industrial Average,^DJI,35201.52,35201.52,34677.99,34678.35,
2022-04-01,Dow Jones Industrial Average,^DJI,34740.89,34847.91,34538.25,34818.27,
